"","x","y","c.1","c.2","c.3"
"207944",444,85,0.214775527758599,0.208597369270575,0.215063359091019
"206062",62,88,0.141176470588235,0.219607843137255,0.568627450980392
"30037",37,440,0.423130390997204,0.584768897335809,0.287816699965191
"160945",445,179,0.141176470588235,0.219607843137255,0.568627450980392
"157676",176,185,0.141176470588235,0.219607843137255,0.568627450980392
"122506",6,255,0.141176470588235,0.219607843137255,0.568627450980392
"222451",451,56,0.141176470588235,0.219607843137255,0.568627450980392
"127092",92,246,0.141176470588235,0.219607843137255,0.568627450980392
"11304",304,478,0.141176470588235,0.219607843137255,0.568627450980392
"65818",318,369,0.544212232231344,0.518991790934235,0.549847062421787
"160204",204,180,0.277937789431838,0.455133554914696,0.298946346955012
"127729",229,245,0.341262010595293,0.510331000003609,0.356422557093295
"172204",204,156,0.252184986858049,0.440487426634364,0.260988178535005
"161827",327,177,0.141176470588235,0.219607843137255,0.568627450980392
"208113",113,84,0.147893435867658,0.215970483469843,0.579721687256271
"248006",6,4,0.141176470588235,0.219607843137255,0.568627450980392
"148223",223,204,0.208045805803066,0.40642378392864,0.213434199265499
"222676",176,55,0.141176470588235,0.219607843137255,0.568627450980392
"116593",93,267,0.141176470588235,0.219607843137255,0.568627450980392
"179018",18,142,0.141176470588235,0.219607843137255,0.568627450980392
"8080",80,484,0.141176470588235,0.219607843137255,0.568627450980392
"97918",418,305,0.825721260546661,0.82179969191921,0.813956554664308
"53432",432,394,0.141176470588235,0.219607843137255,0.568627450980392
"30512",12,439,0.141176470588235,0.219607843137255,0.568627450980392
"23986",486,453,0.141176470588235,0.219607843137255,0.568627450980392
"34253",253,432,0.141176470588235,0.219607843137255,0.568627450980392
"82573",73,335,0.141176470588235,0.219607843137255,0.568627450980392
"227860",360,45,0.141176470588235,0.219607843137255,0.568627450980392
"92864",364,315,0.229283683784943,0.213597409275139,0.209675840647688
"82566",66,335,0.141176470588235,0.219607843137255,0.568627450980392
"25644",144,449,0.141176470588235,0.219607843137255,0.568627450980392
"28515",15,443,0.141176470588235,0.219607843137255,0.568627450980392
"191300",300,118,0.503660874083279,0.650240477382862,0.53555644854585
"44495",495,412,0.141176470588235,0.219607843137255,0.568627450980392
"188625",125,123,0.141176470588235,0.219607843137255,0.568627450980392
"78775",275,343,0.141176470588235,0.219607843137255,0.568627450980392
"63557",57,373,0.141176470588235,0.219607843137255,0.568627450980392
"231633",133,37,0.141176470588235,0.219607843137255,0.568627450980392
"50869",369,399,0.141176470588235,0.219607843137255,0.568627450980392
"49462",462,402,0.141176470588235,0.219607843137255,0.568627450980392
"89113",113,322,0.141176470588235,0.219607843137255,0.568627450980392
"2496",496,496,0.141176470588235,0.219607843137255,0.568627450980392
"50371",371,400,0.141176470588235,0.219607843137255,0.568627450980392
"188467",467,124,0.141176470588235,0.219607843137255,0.568627450980392
"170731",231,159,0.280901766781555,0.45753510167976,0.296669414622814
"101309",309,298,0.141176470588235,0.219607843137255,0.568627450980392
"179873",373,141,0.484939383956065,0.485646685321282,0.445050842442295
"241029",29,18,0.141176470588235,0.219607843137255,0.568627450980392
"137125",125,226,0.650980392156863,0.576470588235294,0.215686274509804
"241233",233,18,0.141176470588235,0.219607843137255,0.568627450980392
"249245",245,2,0.131014193386852,0.22511306198457,0.581090089667152
"194700",200,111,0.252591996481045,0.418601314521559,0.30602254547001
"167161",161,166,0.141176470588235,0.219607843137255,0.568627450980392
"103383",383,294,0.316404741842193,0.243476080211726,0.185097467008313
"48993",493,403,0.141176470588235,0.219607843137255,0.568627450980392
"194538",38,111,0.141176470588235,0.219607843137255,0.568627450980392
"144083",83,212,0.141176470588235,0.219607843137255,0.568627450980392
"149006",6,202,0.141176470588235,0.219607843137255,0.568627450980392
"207752",252,85,0.215764673120811,0.427403035201838,0.235309585504399
"3735",235,493,0.141176470588235,0.219607843137255,0.568627450980392
"194552",52,111,0.141176470588235,0.219607843137255,0.568627450980392
"147708",208,205,0.173487133098182,0.257191541276473,0.553616501744083
"99065",65,302,0.141176470588235,0.219607843137255,0.568627450980392
"46054",54,408,0.141176470588235,0.219607843137255,0.568627450980392
"208955",455,83,0.141176470588235,0.219607843137255,0.568627450980392
"87868",368,325,0.992291507170536,0.99117249726085,0.986006239799105
"110872",372,279,0.953322142217974,0.945479004963072,0.847439789276798
"191829",329,117,0.141176470588235,0.219607843137255,0.568627450980392
"18784",284,463,0.141176470588235,0.219607843137255,0.568627450980392
"18467",467,464,0.141176470588235,0.219607843137255,0.568627450980392
"217099",99,66,0.141176470588235,0.219607843137255,0.568627450980392
"188345",345,124,0.141176470588235,0.219607843137255,0.568627450980392
"209500",500,82,0.202976248286877,0.269642914953543,0.606686306883788
"108603",103,283,0.141176470588235,0.219607843137255,0.568627450980392
"181825",325,137,0.141176470588235,0.219607843137255,0.568627450980392
"165344",344,170,0.141176470588235,0.219607843137255,0.568627450980392
"58635",135,383,0.943156874793836,0.943156874793836,0.899227794781943
"88491",491,324,0.141176470588235,0.219607843137255,0.568627450980392
"44381",381,412,0.141176470588235,0.219607843137255,0.568627450980392
"16817",317,467,0.141176470588235,0.219607843137255,0.568627450980392
"135071",71,230,0.141176470588235,0.219607843137255,0.568627450980392
"181306",306,138,0.254906794059113,0.439052412533164,0.269648469946853
"194915",415,111,0.506313999174812,0.567748981754655,0.598627091585244
"9626",126,481,0.141176470588235,0.219607843137255,0.568627450980392
"228475",475,44,0.141176470588235,0.219607843137255,0.568627450980392
"23658",158,453,0.141176470588235,0.219607843137255,0.568627450980392
"125347",347,250,0.141176470588235,0.219607843137255,0.568627450980392
"2298",298,496,0.141176470588235,0.219607843137255,0.568627450980392
"35001",1,430,0.141176470588235,0.219607843137255,0.568627450980392
"173253",253,154,0.258734840713926,0.439593797874946,0.276615299686592
"93703",203,313,0.670244774794586,0.700782879417605,0.774318456363646
"159742",242,181,0.448752905293798,0.608937303856523,0.467536439098227
"218422",422,64,0.141176470588235,0.219607843137255,0.568627450980392
"58113",113,384,0.492587042288252,0.491180766019109,0.280618138296786
"207900",400,85,0.904924048557325,0.920598412127985,0.932416092838011
"48200",200,404,0.476793626167949,0.475524398904293,0.351860243671633
"29728",228,441,0.146053906292396,0.216141811520868,0.566783236263486
"105786",286,289,0.141176470588235,0.219607843137255,0.568627450980392
"217948",448,65,0.141176470588235,0.219607843137255,0.568627450980392
"161280",280,178,0.17854288322635,0.387594819752568,0.202731575376897
"64194",194,372,0.632675590259594,0.612999287212541,0.507528761666853
"240795",295,19,0.141176470588235,0.219607843137255,0.568627450980392
"248562",62,3,0.141176470588235,0.219607843137255,0.568627450980392
"91316",316,318,0.141176470588235,0.219607843137255,0.568627450980392
"169473",473,162,0.141176470588235,0.219607843137255,0.568627450980392
"74585",85,351,0.141176470588235,0.219607843137255,0.568627450980392
"222241",241,56,0.253428771391106,0.43074934077947,0.27106296243866
"79883",383,341,0.384565477786998,0.389404061265082,0.38698476952604
"145170",170,210,0.141176470588235,0.219607843137255,0.568627450980392
"30717",217,439,0.486130231555977,0.488395487206114,0.275039956980754
"205031",31,90,0.141176470588235,0.219607843137255,0.568627450980392
"243946",446,13,0.141176470588235,0.219607843137255,0.568627450980392
"106418",418,288,0.22295080538403,0.219029236756579,0.211186099501678
"181299",299,138,0.189198185461866,0.411902500721051,0.204276559398368
"102813",313,295,0.141176470588235,0.219607843137255,0.568627450980392
"200457",457,100,0.141176470588235,0.219607843137255,0.568627450980392
"63689",189,373,0.836240757406199,0.813597063056951,0.645968024373347
"68065",65,364,0.141176470588235,0.219607843137255,0.568627450980392
"188233",233,124,0.219465766216892,0.349143094052556,0.418905748824682
"118597",97,263,0.141176470588235,0.219607843137255,0.568627450980392
"120586",86,259,0.141176470588235,0.219607843137255,0.568627450980392
"244067",67,12,0.141176470588235,0.219607843137255,0.568627450980392
"36102",102,428,0.141176470588235,0.219607843137255,0.568627450980392
"95671",171,309,0.141176470588235,0.219607843137255,0.568627450980392
"160286",286,180,0.253981302891557,0.443482608405414,0.273636161080716
"33482",482,434,0.141176470588235,0.219607843137255,0.568627450980392
"222888",388,55,0.515297758277713,0.559485480500591,0.616406418675057
"103069",69,294,0.141176470588235,0.219607843137255,0.568627450980392
"222358",358,56,0.141176470588235,0.219607843137255,0.568627450980392
"215600",100,69,0.141176470588235,0.219607843137255,0.568627450980392
"63439",439,374,0.141176470588235,0.219607843137255,0.568627450980392
"116859",359,267,0.141176470588235,0.219607843137255,0.568627450980392
"159362",362,182,0.141176470588235,0.219607843137255,0.568627450980392
"111985",485,277,0.141176470588235,0.219607843137255,0.568627450980392
"133907",407,233,0.141176470588235,0.219607843137255,0.568627450980392
"92490",490,316,0.141176470588235,0.219607843137255,0.568627450980392
"87866",366,325,0.995184669982283,0.993652980050228,0.986950244166071
"10128",128,480,0.141176470588235,0.219607843137255,0.568627450980392
"27295",295,446,0.141176470588235,0.219607843137255,0.568627450980392
"183437",437,134,0.141176470588235,0.219607843137255,0.568627450980392
"134521",21,231,0.141176470588235,0.219607843137255,0.568627450980392
"244342",342,12,0.141176470588235,0.219607843137255,0.568627450980392
"156757",257,187,0.250829601217537,0.447136503866865,0.261439431741926
"231754",254,37,0.141176470588235,0.219607843137255,0.568627450980392
"142963",463,215,0.141176470588235,0.219607843137255,0.568627450980392
"24138",138,452,0.141176470588235,0.219607843137255,0.568627450980392
"170241",241,160,0.334102972919597,0.510573561154891,0.349789247429401
"171636",136,157,0.835294117647059,0.83921568627451,0.819607843137255
"97074",74,306,0.141176470588235,0.219607843137255,0.568627450980392
"7408",408,486,0.141176470588235,0.219607843137255,0.568627450980392
"139218",218,222,0.269818235709838,0.446648225983604,0.330309236314936
"3469",469,494,0.141176470588235,0.219607843137255,0.568627450980392
"248657",157,3,0.141176470588235,0.219607843137255,0.568627450980392
"79451",451,342,0.141176470588235,0.219607843137255,0.568627450980392
"60652",152,379,0.941777377898642,0.937034264516431,0.871713909473297
"195926",426,109,0.668906967047633,0.697425312275241,0.721016619584007
"100112",112,300,0.141176470588235,0.219607843137255,0.568627450980392
"238244",244,24,0.141176470588235,0.219607843137255,0.568627450980392
"162047",47,176,0.141176470588235,0.219607843137255,0.568627450980392
"50847",347,399,0.141176470588235,0.219607843137255,0.568627450980392
"81382",382,338,0.601542470925273,0.621854506353969,0.615620057267072
"90768",268,319,0.141176470588235,0.21997171845251,0.560484228680696
"73978",478,353,0.141176470588235,0.219607843137255,0.568627450980392
"169769",269,161,0.291384288916632,0.471005571175996,0.30167002132282
"7251",251,486,0.141176470588235,0.219607843137255,0.568627450980392
"114976",476,271,0.141176470588235,0.219607843137255,0.568627450980392
"104172",172,292,0.141176470588235,0.219607843137255,0.568627450980392
"102014",14,296,0.141176470588235,0.219607843137255,0.568627450980392
"186700",200,127,0.353840139746062,0.520560851760818,0.355669577319526
"104396",396,292,0.503118944438277,0.51880521894808,0.522726787575531
"40147",147,420,0.314571492423708,0.334844208834642,0.22183215547236
"118914",414,263,0.891647228711588,0.865857499642736,0.732552551033357
"223068",68,54,0.141176470588235,0.219607843137255,0.568627450980392
"106360",360,288,0.955575924438518,0.945835928354917,0.843551622953305
"93937",437,313,0.141176470588235,0.219607843137255,0.568627450980392
"69346",346,362,0.361579926565744,0.355998551774488,0.361052608706245
"180417",417,140,0.141176470588235,0.219607843137255,0.568627450980392
"246788",288,7,0.141176470588235,0.219607843137255,0.568627450980392
"35416",416,430,0.141176470588235,0.219607843137255,0.568627450980392
"139626",126,221,0.650980392156863,0.576470588235294,0.215686274509804
"220135",135,60,0.141176470588235,0.219607843137255,0.568627450980392
"221995",495,57,0.141176470588235,0.219607843137255,0.568627450980392
"32466",466,436,0.141176470588235,0.219607843137255,0.568627450980392
"30516",16,439,0.141176470588235,0.219607843137255,0.568627450980392
"14359",359,472,0.141176470588235,0.219607843137255,0.568627450980392
"177432",432,146,0.141176470588235,0.219607843137255,0.568627450980392
"247999",499,5,0.140598055402678,0.218133747720332,0.574890737803102
"157035",35,186,0.141176470588235,0.219607843137255,0.568627450980392
"21428",428,458,0.141176470588235,0.219607843137255,0.568627450980392
"162481",481,176,0.141176470588235,0.219607843137255,0.568627450980392
"127303",303,246,0.141176470588235,0.219607843137255,0.568627450980392
"175639",139,149,0.809165658004761,0.813540479636725,0.765933274057679
"123755",255,253,0.220726043482024,0.404596394382167,0.242278111885506
"15384",384,470,0.141176470588235,0.219607843137255,0.568627450980392
"180127",127,140,0.201124099833789,0.199420832091319,0.195541584761735
"11179",179,478,0.141176470588235,0.219607843137255,0.568627450980392
"227503",3,45,0.141176470588235,0.219607843137255,0.568627450980392
"72860",360,355,0.952941176470588,0.945098039215686,0.847058823529412
"143845",345,213,0.141176470588235,0.219607843137255,0.568627450980392
"198046",46,104,0.141176470588235,0.219607843137255,0.568627450980392
"137355",355,226,0.391024596640524,0.394946165267975,0.402789302522877
"129822",322,241,0.141176470588235,0.219607843137255,0.568627450980392
"236770",270,27,0.141176470588235,0.219607843137255,0.568627450980392
"135156",156,230,0.203921568627451,0.2,0.192156862745098
"158167",167,184,0.141176470588235,0.219607843137255,0.568627450980392
"75626",126,349,0.141176470588235,0.219607843137255,0.568627450980392
"24497",497,452,0.141176470588235,0.219607843137255,0.568627450980392
"4662",162,491,0.141176470588235,0.219607843137255,0.568627450980392
